"","score","review","writer","time","score_asnum"
"2264","6","언제나 느끼는 거지만 스파이더맨은 역시 토비맥과이어가 최고 인거같다  ","April(glid****)","2019.07.03 12:38",6
"2265","10","관람객MCU팬에게도, 아이언맨 팬에게도, 홈커밍 팬에게도, 샘레이미 트릴로지 팬에게도, 스퍼이더맨 코믹스 팬에게도 엄청난 선물  ","엄재연(eomz****)","2019.07.03 12:34",10
"2266","10","장면반전의 장면반전의 장면반전의 장면반전  시선이 쫓아가기 힘들정도로 재미나다.  ","김수환(taen****)","2019.07.03 12:06",10
"2267","10","미국애들은 락이라고 하면 롤링스톤즈밖에 모르나봄.  ","박달대게(yoon****)","2019.07.03 11:57",10
"2268","10","ㅠ ㅠ 스타크 인더스트리가 은근히 많이 등장해서 그럴 때 마다 눈물났음 ㅠㅠ 내 최애 픽 아이언맨이었기에,, ㅠ  ","수진(dbst****)","2019.07.03 11:56",10
"2269","10","관람객본편은 안봐도 된다 빌런이 넘약해쿠키를 위한 영화다  ","Piano Drake(crac****)","2019.07.03 11:50",10
"2270","10","시그널 보내 시그널 보내 찌릿찌릿 찌릿 찌릿목동 매가박스에서 보고왔습니당  ","Fanxy Jin(jtj1****)","2019.07.03 11:44",10
"2271","10","토니 ㅜㅜ사랑히ㅣ 엔드게임 끝니지기 얼마 안된거 같은데ㅜㅜ 토니3000 만큼. 시랑히ㅣ  ","석지인(5959****)","2019.07.03 11:41",10
"2272","8","재밌게 볼만했어용~~~~  ","찐빵(sjdm****)","2019.07.03 11:41",8
"2273","10","CG팀을 갈아넣으신듯  ","유주현(yjh7****)","2019.07.03 11:39",10
"2274","10","일단 내용은 좋았습니다 중간에 큰 반전도 있구여 근데 마지막 쿠키영상을 보고 많이 충격 받았습니다  ","다현팬(gusg****)","2019.07.03 11:39",10
"2275","10","정말 재밌게 잘보고 왔습니다.다음편 언제나올지 기대가 됩니다.  ","새콤달콤(ange****)","2019.07.03 11:14",10
"2276","10","와 이런 미친 cg 그래도 이렇게 결과물을 보면 뿌듯하긴 할듯  ","펠(gwan****)","2019.07.03 08:29",10
"2277","10","올해 가장 좋았다~~~  ","녹차맨(namd****)","2019.07.03 08:00",10
"2278","10","무조건 보세요..엔드게임 안봤어도 재밌어요  ","장희진(pear****)","2019.07.03 02:46",10
"2279","10","스파이더맨을 알면 알수록 더 재미있는 영화  ","whd7****","2019.07.03 02:45",10
"2280","10","가볍기만 할 줄 알았는데 재밌었네요  ","루이스(fore****)","2019.07.03 02:41",10
"2281","8","스파이더맨의 성장기 틴에이저 영화  ","진(tnwl****)","2019.07.03 02:41",8
"2282","10","영화 첫장면부터 쿠키까지  ","마일드송(hanj****)","2019.07.03 02:39",10
"2283","9","히어로 장르는 겉치장일 뿐이고 본질은 90년대풍 하이틴 로맨스 영화이다. 그래서 더 좋았다.  ","fros****","2019.07.03 02:38",9
"2284","10","역대급 재미에다가 쿠키도 야무졌다...무조건보세요...후회되는 안할것임  ","나이쑤(lgw9****)","2019.07.03 02:36",10
"2285","10","역시 믿고보는 스파이더맨 :)  ","갓지주(jiju****)","2019.07.03 01:09",10
"2286","10","재밌으요! 마블의 쉬어가는 영화 느낌  ","민(jess****)","2019.07.03 01:03",10
"2287","8","쿠키영상이 관객을 병찌게 만듬다들 나가면서 수근수근  ","닥터민준(doct****)","2019.07.02 23:18",8
"2288","8","근데 파커 얘는 그렇게 똑똑하고 머리좋다는 애가 왜 평행우주에서 왔다는 애가 같은 언어를 쓰는거를 의심하나 안했을까??  ","선멍게(wogm****)","2019.07.02 22:45",8
"2289","5","그냥 저냥 볼만한영화..  ","진빵(12cc****)","2019.07.02 20:27",5
"2290","10","피터 찌리릿! 솔직히 이건 적어도 두번은 봐야됨  ","Caseghklj(case****)","2019.07.02 20:08",10
"2291","10","관람객홈커밍보다는 훨씬 재미났다다만 미스테리오의 특수 효과는 그렇다쳐도 소음이나 온도 그런 문제는 어떻게 구현했을까 하는 궁금증이 생긴다 그게 옥의 티  ","영(harr****)","2019.07.02 18:33",10
